,0,1,2,3,4,5
5237,58156310,"Rice with Spanish sausage, Puerto Rican style",Cajun rice with sausage and tomato-based sauce; Arroz con chorizo,2,3202,Rice mixed dishes
5238,58156410,"Rice with onions, Puerto Rican style",Arroz con cebollas,2a,3202,Rice mixed dishes
5239,58156610,"Pigeon pea asopao, Asopao de gandules",rice with pigeon pea stew,2,3802,Soups
5240,58156710,"Rice with stewed beans, Puerto Rican style",Arroz guisado con habichuelas; Arroz mamposteado,2,3202,Rice mixed dishes
5241,58157110,"Spicy rice pudding, Puerto Rican style",,2a,5804,Pudding
5242,58157210,"Rice pudding made with coconut milk, Puerto Rican style",Arroz con dulce; Majarete,2,5804,Pudding
5243,58157300,"Congee, with meat, poultry, and/or seafood",conjee; rice porridge or gruel; Asian,2,3202,Rice mixed dishes
5244,58157310,"Congee, with meat, poultry, and/or seafood, and vegetables",Conjee; rice porridge or gruel; Asian,2,3202,Rice mixed dishes
5245,58157320,"Congee, with vegetables",Conjee; rice porridge or gruel; Asian,2,3202,Rice mixed dishes
5246,58160000,Biryani with vegetables,plain biryani; Indian rice with vegetables; vegetarian biryani,2,3202,Rice mixed dishes
5247,58160110,Rice with beans,"beans, all kinds except red",2,3202,Rice mixed dishes
5248,58160120,Rice with beans and tomatoes,"beans, all kinds; rice with beans and tomato sauce",2,3202,Rice mixed dishes
5249,58160130,Rice with beans and chicken,"beans, all kinds",2,3202,Rice mixed dishes
5250,58160135,Rice with beans and beef,"beans, all kinds",2,3202,Rice mixed dishes
5251,58160140,Rice with beans and pork,"beans, all kinds",2,3202,Rice mixed dishes
5252,58160150,Red beans and rice,,2,3202,Rice mixed dishes
5253,58160160,Hopping John,Hoppin' John made with any type of peas and rice,2,3202,Rice mixed dishes
5254,58160400,"Rice, white, with corn, NS as to fat added in cooking",peppers and/or onions,2,3202,Rice mixed dishes
5255,58160410,"Rice, white, with corn, fat not added in cooking",peppers and/or onions,2,3202,Rice mixed dishes
5256,58160420,"Rice, white, with corn, fat added in cooking",peppers and/or onions,2,3202,Rice mixed dishes
5257,58160430,"Rice, white, with peas, NS as to fat added in cooking",peppers and/or onions,2,3202,Rice mixed dishes
5258,58160440,"Rice, white, with peas, fat not added in cooking",peppers and/or onions,2,3202,Rice mixed dishes
5259,58160450,"Rice, white, with peas, fat added in cooking",peppers and/or onions,2,3202,Rice mixed dishes
5260,58160460,"Rice, white, with carrots, NS as to fat added in cooking",peppers and/or onions,2,3202,Rice mixed dishes
5261,58160470,"Rice, white, with carrots, fat not added in cooking",peppers and/or onions,2,3202,Rice mixed dishes
5262,58160480,"Rice, white, with carrots, fat added in cooking",peppers and/or onions,2,3202,Rice mixed dishes
5263,58160490,"Rice, white, with peas and carrots, NS as to fat added in cooking",peppers and/or onions,2,3202,Rice mixed dishes
5264,58160500,"Rice, white, with peas and carrots, fat not added in cooking",peppers and/or onions,2,3202,Rice mixed dishes
5265,58160510,"Rice, white, with peas and carrots, fat added in cooking",peppers and/or onions,2,3202,Rice mixed dishes
5266,58160520,"Rice, white, with tomatoes and/or tomato-based sauce, NS as to fat added in cooking",peppers and/or onions,2,3202,Rice mixed dishes
5267,58160530,"Rice, white, with tomatoes and/or tomato-based sauce, fat not added in cooking",peppers and/or onions,2,3202,Rice mixed dishes
5268,58160540,"Rice, white, with tomatoes and/or tomato-based sauce, fat added in cooking","rice, NFS, with tomato sauce",2,3202,Rice mixed dishes
5269,58160550,"Rice, white, with dark green vegetables, NS as to fat added in cooking",broccoli and/or spinach; peppers and/or onions,2,3202,Rice mixed dishes
5270,58160560,"Rice, white, with dark green vegetables, fat not added in cooking",broccoli and/or spinach; peppers and/or onions,2,3202,Rice mixed dishes
5271,58160570,"Rice, white, with dark green vegetables, fat added in cooking",broccoli and/or spinach; peppers and/or onions,2,3202,Rice mixed dishes
5272,58160580,"Rice, white, with carrots and tomatoes and/or tomato-based sauce, NS as to fat added in cooking",peppers and/or onions,2,3202,Rice mixed dishes
5273,58160590,"Rice, white, with carrots and tomatoes and/or tomato-based sauce, fat not added in cooking",peppers and/or onions,2,3202,Rice mixed dishes
5274,58160600,"Rice, white, with carrots and tomatoes and/or tomato-based sauce, fat added in cooking",peppers and/or onions,2,3202,Rice mixed dishes
5275,58160610,"Rice, white, with dark green vegetables and tomatoes and/or tomato-based sauce, NS as to fat added in cooking",broccoli and/or spinach; peppers and/or onions,2,3202,Rice mixed dishes
5276,58160620,"Rice, white, with dark green vegetables and tomatoes and/or tomato-based sauce, fat not added in cooking",broccoli and/or spinach; peppers and/or onions,2,3202,Rice mixed dishes
5277,58160630,"Rice, white, with dark green vegetables and tomatoes and/or tomato-based sauce, fat added in cooking",broccoli and/or spinach; peppers and/or onions,2,3202,Rice mixed dishes
5278,63119130,"Fig, cooked or canned, in heavy syrup",home canned,,6018,Other fruits and fruit salads
5279,58160640,"Rice, white, with carrots and dark green vegetables, NS as to fat added in cooking",broccoli and/or spinach; peppers and/or onions,2,3202,Rice mixed dishes
5280,58160650,"Rice, white, with carrots and dark green vegetables, fat not added in cooking",broccoli and/or spinach; peppers and/or onions,2,3202,Rice mixed dishes
5281,58160660,"Rice, white, with carrots and dark green vegetables, fat added in cooking",broccoli and/or spinach; peppers and/or onions,2,3202,Rice mixed dishes
5282,58160670,"Rice, white, with carrots, dark green vegetables, and tomatoes and/or tomato-based sauce, NS as to fat added in cooking",broccoli and/or spinach; peppers and/or onions,2,3202,Rice mixed dishes
5283,58160680,"Rice, white, with carrots, dark green vegetables, and tomatoes and/or tomato-based sauce, fat not added in cooking",broccoli and/or spinach; peppers and/or onions,2,3202,Rice mixed dishes
5284,58160690,"Rice, white, with carrots, dark green vegetables, and tomatoes and/or tomato-based sauce, fat added in cooking",broccoli and/or spinach; peppers and/or onions,2,3202,Rice mixed dishes
5285,58160700,"Rice, white, with other vegetables, NS as to fat added in cooking","other vegetables such as mushrooms, peppers, and/or onions",2,3202,Rice mixed dishes
5286,58160710,"Rice, white, with other vegetables, fat not added in cooking","other vegetables such as mushrooms, peppers, and/or onions",2,3202,Rice mixed dishes
5287,58160720,"Rice, white, with other vegetables, fat added in cooking","other vegetables such as mushrooms, peppers, and/or onions",2,3202,Rice mixed dishes
5288,58160800,"Rice, white, with lentils, NS as to fat added in cooking",,2,3202,Rice mixed dishes
5289,58160805,"Rice, white, with lentils, fat added in cooking",,2,3202,Rice mixed dishes
5290,58160810,"Rice, white, with lentils, fat not added in cooking",,2,3202,Rice mixed dishes
5291,58161200,"Rice, cooked with coconut milk",Arroz con coco,2,3202,Rice mixed dishes
5292,58161320,"Rice, brown, with beans","beans, all kinds",,3202,Rice mixed dishes
5293,58161325,"Rice, brown, with beans and tomatoes","beans, all kinds",,3202,Rice mixed dishes
5294,58161420,"Rice, brown, with corn, NS as to fat added in cooking",peppers and/or onions,,3202,Rice mixed dishes
5295,58161422,"Rice, brown, with corn, fat not added in cooking",peppers and/or onions,,3202,Rice mixed dishes
5296,58161424,"Rice, brown, with corn, fat added in cooking",peppers and/or onions,,3202,Rice mixed dishes
5297,58161430,"Rice, brown, with peas, NS as to fat added in cooking","rice, brown, with green peas; peppers and/or onions",,3202,Rice mixed dishes
5298,58161432,"Rice, brown, with peas, fat not added in cooking","rice, brown, with green peas; peppers and/or onions",,3202,Rice mixed dishes
5299,58161434,"Rice, brown, with peas, fat added in cooking","rice, brown, with green peas; peppers and/or onions",,3202,Rice mixed dishes
5300,58161435,"Rice, brown, with carrots, NS as to fat added in cooking",peppers and/or onions,,3202,Rice mixed dishes
5301,58161437,"Rice, brown, with carrots, fat not added in cooking",peppers and/or onions,,3202,Rice mixed dishes
5302,58161439,"Rice, brown, with carrots, fat added in cooking",peppers and/or onions,,3202,Rice mixed dishes
5303,58161440,"Rice, brown, with peas and carrots, NS as to fat added in cooking",peppers and/or onions,,3202,Rice mixed dishes
5304,58161442,"Rice, brown, with peas and carrots, fat not added in cooking",peppers and/or onions,,3202,Rice mixed dishes
5305,58161444,"Rice, brown, with peas and carrots, fat added in cooking",peppers and/or onions,,3202,Rice mixed dishes
5306,58161460,"Rice, brown, with tomatoes and/or tomato based sauce, NS as to fat added in cooking","Mexican, Spanish, or red rice made with brown rice; made with peppers and/or onions",,3202,Rice mixed dishes
5307,58161462,"Rice, brown, with tomatoes and/or tomato based sauce, fat not added in cooking","Mexican, Spanish, or red rice made with brown rice; made with peppers and/or onions",,3202,Rice mixed dishes
5308,58161464,"Rice, brown, with tomatoes and/or tomato based sauce, fat added in cooking","Mexican, Spanish, or red rice made with brown rice; made with peppers and/or onions",,3202,Rice mixed dishes
5309,58161470,"Rice, brown, with dark green vegetables, NS as to fat added in cooking",broccoli and/or spinach; peppers and/or onions,,3202,Rice mixed dishes
5310,58161472,"Rice, brown, with dark green vegetables, fat not added in cooking",broccoli and/or spinach; peppers and/or onions,,3202,Rice mixed dishes
5311,58161474,"Rice, brown, with dark green vegetables, fat added in cooking",broccoli and/or spinach; peppers and/or onions,,3202,Rice mixed dishes
5312,58161480,"Rice, brown, with carrots and tomatoes and/or tomato-based sauce, NS as to fat added in cooking",peppers and/or onions,,3202,Rice mixed dishes
5313,58161482,"Rice, brown, with carrots and tomatoes and/or tomato-based sauce, fat not added in cooking",peppers and/or onions,,3202,Rice mixed dishes
5314,58161484,"Rice, brown, with carrots and tomatoes and/or tomato-based sauce, fat added in cooking",peppers and/or onions,,3202,Rice mixed dishes
5315,58161490,"Rice, brown, with dark green vegetables and tomatoes and/or tomato-based sauce, NS as to fat added in cooking",broccoli and/or spinach; peppers and/or onions,,3202,Rice mixed dishes
5316,58161492,"Rice, brown, with dark green vegetables and tomatoes and/or tomato-based sauce, fat not added in cooking",broccoli and/or spinach; peppers and/or onions,,3202,Rice mixed dishes
5317,58161494,"Rice, brown, with dark green vegetables and tomatoes and/or tomato-based sauce, fat added in cooking",broccoli and/or spinach; peppers and/or onions,,3202,Rice mixed dishes
5318,58161500,"Rice, brown, with carrots and dark green vegetables, NS as to fat added in cooking",broccoli and/or spinach; peppers and/or onions,,3202,Rice mixed dishes
5319,58161502,"Rice, brown, with carrots and dark green vegetables, fat not added in cooking",broccoli and/or spinach; peppers and/or onions,,3202,Rice mixed dishes
5320,58161504,"Rice, brown, with carrots and dark green vegetables, fat added in cooking",broccoli and/or spinach; peppers and/or onions,,3202,Rice mixed dishes
5321,58161510,Grape leaves stuffed with rice,,2,3202,Rice mixed dishes
5322,58161520,"Rice, brown, with carrots, dark green vegetables, and tomatoes and/or tomato-based sauce, NS as to fat added in cooking",broccoli and/or spinach; peppers and/or onions,,3202,Rice mixed dishes
5323,58161522,"Rice, brown, with carrots, dark green vegetables, and tomatoes and/or tomato-based sauce, fat not added in cooking",broccoli and/or spinach; peppers and/or onions,,3202,Rice mixed dishes
5324,58161524,"Rice, brown, with carrots, dark green vegetables, and tomatoes and/or tomato-based sauce, fat added in cooking",broccoli and/or spinach; peppers and/or onions,,3202,Rice mixed dishes
5325,58161530,"Rice, brown, with other vegetables, NS as to fat added in cooking","other vegetables such as mushrooms, peppers, and/or onions",,3202,Rice mixed dishes
5326,58161532,"Rice, brown, with other vegetables, fat not added in cooking","other vegetables such as mushrooms, peppers, and/or onions",,3202,Rice mixed dishes
5327,58161534,"Rice, brown, with other vegetables, fat added in cooking","other vegetables such as mushrooms, peppers, and/or onions",,3202,Rice mixed dishes
5328,58161710,Rice croquette,,2,3202,Rice mixed dishes
5329,58162090,"Stuffed pepper, with meat",,2,6422,Vegetable mixed dishes
5330,58162110,"Stuffed pepper, with rice and meat",,2,6422,Vegetable mixed dishes
5331,58162120,"Stuffed pepper, with rice, meatless",,2,6422,Vegetable mixed dishes
5332,58162130,"Stuffed tomato, with rice and meat",,2,6422,Vegetable mixed dishes
5333,58162140,"Stuffed tomato, with rice, meatless",,2,6422,Vegetable mixed dishes
5334,58162310,Rice pilaf,Suzi Wan Sweet'n Sour Rice,2,3202,Rice mixed dishes
5335,58163130,Dirty rice,rice cooked with chicken giblets; cajun rice,2,3202,Rice mixed dishes
5336,58163310,Flavored rice mixture,"Uncle Ben's, all flavors (excluding cheese)",2a,3202,Rice mixed dishes
5337,58163330,Flavored rice mixture with cheese,rice au gratin; Uncle Ben's Country Inn cheese and rice mixtures,1,3202,Rice mixed dishes
5338,58163360,"Flavored rice, brown and wild",flavored brown rice,2a,3202,Rice mixed dishes
5339,58163380,Flavored rice and pasta mixture,"Rice-A-Roni, all flavors; Lipton / Knorr Rice and Sauce, all flavors",1,3202,Rice mixed dishes
5340,58163400,"Flavored rice and pasta mixture, reduced sodium","Rice-A-Roni 1/3 Less Salt, all flavors, including with cheese and vegetables; Rice-A-Roni Lower Sodium, all flavors",2a,3202,Rice mixed dishes
5341,58163405,"Spanish rice, from restaurant",fast food / other place,1,3202,Rice mixed dishes
